,AvgRequestNo,AvgTimeBetwReq,AvgTimeBetwRespReq,AvgDataRate,AvgPacketNo,AvgPacketSize,AvgConcurrentReq,MaxReq,AvgDuration,Class
552,0.0176385697976,3.25295291344e-05,0.127768425433,0.00182089713085,0.176943238976,0.973420438324,0.00848869410273,0.0665720596239,0.000798108214809,normal
553,0.020573806665,2.978870845e-05,0.093589850643,0.00175910162531,0.176190019608,0.978377204679,0.0136612584779,0.0486026295764,0.000916394741529,normal
554,0.0192880081532,3.11385690813e-05,0.0779242691259,0.00175543683196,0.174256103364,0.980338684242,0.00916797320175,0.0451509251678,0.000956732535022,normal
555,0.0211637209398,2.89881788314e-05,0.0445736340069,0.0017596608015,0.175667580254,0.981196577871,0.0111667165644,0.0618936791265,0.000919003615385,normal
556,0.01568076709,3.47346551341e-05,0.108393736693,0.00162172245415,0.159802570053,0.97921469734,0.0084165928796,0.0594348543405,0.000808931524011,normal
557,0.0130745047061,4.22403654848e-05,0.0614300894186,0.00183412113289,0.173004680081,0.982016614793,0.006493900399,0.0414993064412,0.000649167722187,normal
558,0.0090634707479,5.77751123372e-05,0.0221242570806,0.00184808140589,0.169450793541,0.984698793386,0.00481699999112,0.0324985006897,0.000557529834054,normal
559,0.0120493102645,4.64683243551e-05,0.00442850507029,0.00190446370611,0.178553429946,0.983287445573,0.00651736688892,0.0324540678036,0.000550243967761,normal
560,0.0164666834816,3.46460888329e-05,0.0132988258809,0.00187088879698,0.179255850918,0.982627852425,0.00888898131318,0.0421778472749,0.00058898351016,normal
561,0.0305667529638,4.76653339677e-05,1.26705318142e-05,0.00614279449526,0.559952432617,0.827345905797,0.0191795650148,0.0247377049706,0.000390976410267,normal
562,0.0140475230026,3.93217872155e-05,0.0096509020396,0.00187705889915,0.176984396575,0.983438640179,0.00383869673685,0.0348702641345,0.000543827736395,normal
563,0.0170025386066,3.41767202974e-05,0.0776745714438,0.00175136704457,0.16943830596,0.981120982851,0.0122003296635,0.047087925743,0.000814165425751,normal
564,0.0120493102645,4.64683243551e-05,0.00442850507029,0.00190446370611,0.178553429946,0.983287445573,0.00651736688892,0.0324540678036,0.000550243967761,normal
565,0.00814592883901,6.29913653632e-05,0.0925056832797,0.00180169621158,0.16424640613,0.981318859231,0.00484961932199,0.0372221704419,0.000705789616455,normal
566,0.0113398080852,5.07244275009e-05,0.0651149475828,0.00197752803785,0.182744894957,0.980357532021,0.00820141529221,0.0326085605363,0.00060869313001,normal
567,0.00682024770848,3.93247528883e-05,0.00965162991644,0.00187720046806,0.176997744844,0.983512811713,0.00383898625366,0.0348728940708,0.00054386875221,normal
568,0.0011514878579,0.000509135256321,0.000442526583689,0.000133217345263,0.0127360375773,0.999400352246,0.00095166184001,0.0321559109255,0.000149295300726,normal
569,0.00164194945054,0.00034555469867,0.00486787948061,0.000183693565306,0.017314624215,0.998446047473,0.00139652280181,0.0526989736533,0.00012873606421,normal
570,0.0168952995881,3.46338583357e-05,0.00223990714236,0.00199219976427,0.191319692176,0.979997396738,0.00927886239412,0.0511978775398,0.000345585673393,normal
571,0.0155092687071,3.69322139598e-05,0.00600336906509,0.00193102718704,0.185446444634,0.981117830777,0.0104925173578,0.0512528683523,0.000400978322992,normal
572,0.00576753218854,9.86739867701e-05,0.00309203599764,0.000784119238379,0.0741177223221,0.996533449197,0.00468136509753,0.0369085904712,0.00019734797354,normal
573,0.0161248779047,6.66796461358e-05,0.00776165576596,0.00249106460618,0.232275648199,0.971502150394,0.0117450398438,0.0420371682161,0.000246424779198,normal
574,0.0129046931034,4.34753833642e-05,0.0220884930513,0.00167080395722,0.158795336889,0.985950485019,0.00851367938362,0.0442249589394,0.000355298822666,normal
575,0.0234974199394,2.53610746689e-05,7.68517414208e-06,0.00210112661045,0.206631277158,0.976784096424,0.0148439138554,0.0491851145093,0.000531814050632,normal
576,0.0129594317922,4.35006102174e-05,0.00388355447769,0.00195302739666,0.183146569142,0.980021497536,0.00948688308001,0.07575106262,0.000359255039554,normal
577,0.00351809036522,0.000165853923366,0.0124038862779,0.000415781264106,0.0397957699623,0.998698189041,0.00286766783626,0.0290435441839,0.000197954682727,normal
578,0.00382291204913,0.000156258242397,0.00971508547653,0.000371306714606,0.0359579610869,0.998104938198,0.00305863906156,0.048734006292,0.000197256692134,normal
579,0.00495339028954,0.000107190986687,0.0119419509454,0.00111639048039,0.102334578718,0.994419533777,0.00322885502754,0.0218757115687,0.000220215496458,normal
580,0.00395129288699,0.000285797036844,0.000236675671136,0.000625181018096,0.0582839889382,0.997478547161,0.0028475506848,0.0401902083062,0.000148108360239,normal
581,0.00353711188231,0.000171401897381,0.000168285499247,0.000321768107356,0.031431212482,0.997502168491,0.00250480500036,0.0631070622175,0.000234508959598,normal
582,0.00247748803447,0.000217156191354,0.0178632976463,0.000409368766134,0.0376355155962,0.99834110887,0.00191625666155,0.0396163322066,0.000149661699447,normal
583,0.00123572399444,0.000479661089432,0.0133873949006,0.000132426496601,0.0127545194343,0.999172545362,0.00103862409253,0.0361863101177,0.00014859484793,normal
584,0.00199941215857,0.000307360614181,0.0187497815482,0.000178770969473,0.0175187709251,0.998406853426,0.00172811937157,0.0501813247642,0.000132510060706,normal
585,0.00394683282259,0.000150997135649,0.000115377298522,0.000417371569821,0.0404966574369,0.997696151058,0.00291618057875,0.0542040999767,0.000185842628492,normal
586,0.00231553771865,0.000255231913211,0.0901368414463,0.000224481080294,0.021703169102,0.994017598959,0.00184658751667,0.0576578117194,0.0001575980187,normal
587,0.00115293562528,0.000457687110224,0.114104302529,0.000217219755487,0.0198745178959,0.992110913133,0.000715590164397,0.047948173452,0.000149656420168,normal
588,0.000941220066917,0.000513817406258,0.103031289112,9.26428353707e-05,0.00909223255709,0.994297404984,0.00953676246463,0.0241338478697,6.53949426146e-05,normal
589,0.000448137167161,0.0010569142727,0.000114447338075,0.0019580146996,0.171296640217,0.9852130154,1.72360448908e-05,0.00275776718253,7.03230631545e-05,normal
590,0.0012718794304,0.000367887706212,0.1684987237,0.00186473935844,0.164034837183,0.971791787305,0.000348741134141,0.0177789597797,0.000176421985507,normal
591,0.000770273014283,0.000610287929848,7.30966334055e-05,0.00205911837122,0.180412145517,0.98357657606,0.000135849403593,0.00482713616829,0.000214462764048,normal
592,0.0048675736144,0.00012294586254,0.0297606311789,0.000746954108262,0.0724893445003,0.995790348088,0.00347573366112,0.047167909528,0.00015387563928,normal
593,0.00493892438688,0.000141566862514,0.0176388959998,0.000326692759648,0.034302739763,0.996813324975,0.00410627668665,0.069526920643,0.00011224828152,normal
594,0.00143075370468,0.000444219517004,0.109593022205,0.00010607036941,0.0106524956708,0.99221094624,0.00126566673875,0.0582190749395,0.000117235671453,normal
595,0.00107622147968,0.000555519067154,0.0840226457588,9.9034039827e-05,0.00963492889035,0.995405060963,0.000940823378356,0.0448747992966,0.000135398101326,normal
